row	occurrence_error	id	institutionID	datasetID	institutionCode	collectionCode	datasetName	basisOfRecord	occurrenceID	organismQuantity	organismQuantityType	previousIdentifications	associatedSequences	materialSampleID	eventID	eventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	dateIdentified	identificationReferences	identificationRemarks	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank	taxonRemarks
6203	Potential duplicate record	KTH-2013-Baltic-16S:16S_21:a06e16ed60668d179be3cb63b6ef42e3	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_21:a06e16ed60668d179be3cb63b6ef42e3	8	DNA sequence reads	By data provider: Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|||; By ASV portal: Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202036	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724533	KTH-2013-Baltic-16S:16S_21	2013-07-19T10:42	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	88591	DNA sequence reads	Kattegat	3	3	56.664	11.822	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:a06e16ed60668d179be3cb63b6ef42e3	Flavobacterium	Bacteria	Bacteroidota	Flavobacteriales	Bacteroidia	Flavobacteriaceae	Flavobacterium			genus	Domain = 'Bacteria'
6055	Potential duplicate record	KTH-2013-Baltic-16S:16S_21:a0e450907d45edf89bb141fff9acdd3a	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_21:a0e450907d45edf89bb141fff9acdd3a	10	DNA sequence reads	By data provider: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|Coleofasciculaceae|SIO2C1|||; By ASV portal: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202036	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724533	KTH-2013-Baltic-16S:16S_21	2013-07-19T10:42	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	88591	DNA sequence reads	Kattegat	3	3	56.664	11.822	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 0.73	ASV:a0e450907d45edf89bb141fff9acdd3a	Cyanobacteriales	Bacteria	Cyanobacteria	Cyanobacteriales	Cyanobacteriia					order	Domain = 'Bacteria'
5933	Potential duplicate record	KTH-2013-Baltic-16S:16S_21:a68aaadf6f869ff807561ee94e57d15e	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_21:a68aaadf6f869ff807561ee94e57d15e	48	DNA sequence reads	By data provider: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|||||; By ASV portal: Bacteria||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202036	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724533	KTH-2013-Baltic-16S:16S_21	2013-07-19T10:42	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	88591	DNA sequence reads	Kattegat	3	3	56.664	11.822	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 0.99	ASV:a68aaadf6f869ff807561ee94e57d15e	Bacteria	Bacteria								kingdom	Domain = 'Bacteria'
5895	Potential duplicate record	KTH-2013-Baltic-16S:16S_21:a793e93cec0f27d3771adb434592170e	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_21:a793e93cec0f27d3771adb434592170e	296	DNA sequence reads	By data provider: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|||||; By ASV portal: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202036	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724533	KTH-2013-Baltic-16S:16S_21	2013-07-19T10:42	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	88591	DNA sequence reads	Kattegat	3	3	56.664	11.822	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 0.83	ASV:a793e93cec0f27d3771adb434592170e	Cyanobacteriales	Bacteria	Cyanobacteria	Cyanobacteriales	Cyanobacteriia					order	Domain = 'Bacteria'
6122	Potential duplicate record	KTH-2013-Baltic-16S:16S_21:adb55cdb5f52995274cb553378f0c291	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_21:adb55cdb5f52995274cb553378f0c291	25	DNA sequence reads	By data provider: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|||||; By ASV portal: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202036	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724533	KTH-2013-Baltic-16S:16S_21	2013-07-19T10:42	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	88591	DNA sequence reads	Kattegat	3	3	56.664	11.822	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 0.78	ASV:adb55cdb5f52995274cb553378f0c291	Cyanobacteriales	Bacteria	Cyanobacteria	Cyanobacteriales	Cyanobacteriia					order	Domain = 'Bacteria'
5893	Potential duplicate record	KTH-2013-Baltic-16S:16S_21:b20b09850b08534be7dc3afc3c5cb0eb	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_21:b20b09850b08534be7dc3afc3c5cb0eb	109	DNA sequence reads	By data provider: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|Coleofasciculaceae|SIO2C1|||; By ASV portal: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202036	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724533	KTH-2013-Baltic-16S:16S_21	2013-07-19T10:42	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	88591	DNA sequence reads	Kattegat	3	3	56.664	11.822	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 0.61	ASV:b20b09850b08534be7dc3afc3c5cb0eb	Cyanobacteriales	Bacteria	Cyanobacteria	Cyanobacteriales	Cyanobacteriia					order	Domain = 'Bacteria'
6038	Potential duplicate record	KTH-2013-Baltic-16S:16S_21:b5bf96a56ad7260cd6955e061526e4f7	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_21:b5bf96a56ad7260cd6955e061526e4f7	5	DNA sequence reads	By data provider: Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Bernardetiaceae|Bernardetia|||; By ASV portal: Bacteria|Bacteroidota|Bacteroidia|Cytophagales|Bernardetiaceae|Bernardetia|litoralis||	https://www.ebi.ac.uk/ena/browser/view/ERR1202036	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724533	KTH-2013-Baltic-16S:16S_21	2013-07-19T10:42	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	88591	DNA sequence reads	Kattegat	3	3	56.664	11.822	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:b5bf96a56ad7260cd6955e061526e4f7	Bernardetia litoralis	Bacteria	Bacteroidota	Cytophagales	Bacteroidia	Bernardetiaceae	Bernardetia	litoralis		species	Domain = 'Bacteria'
6104	Potential duplicate record	KTH-2013-Baltic-16S:16S_21:b8fec93f6424f07482ed7ae7ce2b0706	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_21:b8fec93f6424f07482ed7ae7ce2b0706	7	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|||||; By ASV portal: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|UBA3031|UBA3031|sp905478365||	https://www.ebi.ac.uk/ena/browser/view/ERR1202036	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724533	KTH-2013-Baltic-16S:16S_21	2013-07-19T10:42	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	88591	DNA sequence reads	Kattegat	3	3	56.664	11.822	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:b8fec93f6424f07482ed7ae7ce2b0706	UBA3031 sp905478365	Bacteria	Proteobacteria	Burkholderiales	Gammaproteobacteria	UBA3031	UBA3031	sp905478365		species	Domain = 'Bacteria'
6077	Potential duplicate record	KTH-2013-Baltic-16S:16S_21:b9a924b9f65ece84b5528ab8d640a6e7	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_21:b9a924b9f65ece84b5528ab8d640a6e7	23	DNA sequence reads	By data provider: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|Coleofasciculaceae|SIO2C1|||; By ASV portal: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202036	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724533	KTH-2013-Baltic-16S:16S_21	2013-07-19T10:42	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	88591	DNA sequence reads	Kattegat	3	3	56.664	11.822	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 0.58	ASV:b9a924b9f65ece84b5528ab8d640a6e7	Cyanobacteriales	Bacteria	Cyanobacteria	Cyanobacteriales	Cyanobacteriia					order	Domain = 'Bacteria'
5987	Potential duplicate record	KTH-2013-Baltic-16S:16S_21:bd3734666a24460783b32c51bd9a4747	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_21:bd3734666a24460783b32c51bd9a4747	11	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Sulfitobacter|||; By ASV portal: Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202036	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724533	KTH-2013-Baltic-16S:16S_21	2013-07-19T10:42	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	88591	DNA sequence reads	Kattegat	3	3	56.664	11.822	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:bd3734666a24460783b32c51bd9a4747	Rhodobacteraceae	Bacteria	Proteobacteria	Rhodobacterales	Alphaproteobacteria	Rhodobacteraceae				family	Domain = 'Bacteria'
5903	Potential duplicate record	KTH-2013-Baltic-16S:16S_21:c1b8aad602c65ce19488a345cbf34378	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_21:c1b8aad602c65ce19488a345cbf34378	21	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae||||; By ASV portal: Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202036	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724533	KTH-2013-Baltic-16S:16S_21	2013-07-19T10:42	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	88591	DNA sequence reads	Kattegat	3	3	56.664	11.822	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:c1b8aad602c65ce19488a345cbf34378	Rhodobacteraceae	Bacteria	Proteobacteria	Rhodobacterales	Alphaproteobacteria	Rhodobacteraceae				family	Domain = 'Bacteria'
5835	Potential duplicate record	KTH-2013-Baltic-16S:16S_21:c1f528ade0b94ecb47976205c48a1419	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_21:c1f528ade0b94ecb47976205c48a1419	456	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Alphaproteobacteria||||||; By ASV portal: Bacteria|Proteobacteria|Alphaproteobacteria||||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202036	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724533	KTH-2013-Baltic-16S:16S_21	2013-07-19T10:42	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	88591	DNA sequence reads	Kattegat	3	3	56.664	11.822	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:c1f528ade0b94ecb47976205c48a1419	Alphaproteobacteria	Bacteria	Proteobacteria		Alphaproteobacteria					class	Domain = 'Bacteria'
5815	Potential duplicate record	KTH-2013-Baltic-16S:16S_21:c82efed76073665af5d0a5d5877815be	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_21:c82efed76073665af5d0a5d5877815be	27	DNA sequence reads	By data provider: Bacteria||||||||; By ASV portal: Bacteria||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202036	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724533	KTH-2013-Baltic-16S:16S_21	2013-07-19T10:42	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	88591	DNA sequence reads	Kattegat	3	3	56.664	11.822	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 0.99	ASV:c82efed76073665af5d0a5d5877815be	Bacteria	Bacteria								kingdom	Domain = 'Bacteria'
5763	Potential duplicate record	KTH-2013-Baltic-16S:16S_21:c8cdb1552ceb85c04dedb230ebc5c845	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_21:c8cdb1552ceb85c04dedb230ebc5c845	62	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Alphaproteobacteria||||||; By ASV portal: Bacteria|Proteobacteria|Alphaproteobacteria||||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202036	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724533	KTH-2013-Baltic-16S:16S_21	2013-07-19T10:42	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	88591	DNA sequence reads	Kattegat	3	3	56.664	11.822	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:c8cdb1552ceb85c04dedb230ebc5c845	Alphaproteobacteria	Bacteria	Proteobacteria		Alphaproteobacteria					class	Domain = 'Bacteria'
