row	occurrence_error	id	institutionID	datasetID	institutionCode	datasetName	basisOfRecord	occurrenceID	organismQuantity	organismQuantityType	previousIdentifications	associatedSequences	materialSampleID	eventID	eventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	dateIdentified	identificationReferences	identificationRemarks	taxonID	scientificName	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank	taxonRemarks
3592	Potential duplicate record	KTH-2013-Baltic-18S:18S_20:527e57904465917cc89915a6216938c4	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_20:527e57904465917cc89915a6216938c4	350	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Acartia|||; By ASV portal: Obazoa|Opisthokonta|Arthropoda|Crustacea|Maxillopoda|Acartia|bifilosa||	https://www.ebi.ac.uk/ena/browser/view/ERR1202056	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724553	KTH-2013-Baltic-18S:18S_20	2013-07-18T10:37	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	84963	DNA sequence reads	Arkona Basin	3	3	54.259	11.514	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:527e57904465917cc89915a6216938c4	Acartia bifilosa	Crustacea	Arthropoda	Maxillopoda	Acartia	bifilosa		species	Domain = 'Eukaryota'
3556	Potential duplicate record	KTH-2013-Baltic-18S:18S_20:52e3b6f166fac44ac93b2c7d9cd9087c	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_20:52e3b6f166fac44ac93b2c7d9cd9087c	698	DNA sequence reads	By data provider: Alveolata|Ciliophora|CONThreeP|CONThreeP_X|CONThreeP_XX|Askenasia|||; By ASV portal: TSAR|Alveolata|CONThreeP|CONThreeP_X|CONThreeP_XX|Askenasia|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202056	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724553	KTH-2013-Baltic-18S:18S_20	2013-07-18T10:37	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	84963	DNA sequence reads	Arkona Basin	3	3	54.259	11.514	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:52e3b6f166fac44ac93b2c7d9cd9087c	Askenasia	CONThreeP_X	CONThreeP	CONThreeP_XX	Askenasia			genus	Domain = 'Eukaryota'
3695	Potential duplicate record	KTH-2013-Baltic-18S:18S_20:531dff58bf2b11ece1c2593ebbe17ac6	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_20:531dff58bf2b11ece1c2593ebbe17ac6	23	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Acartia|||; By ASV portal: Obazoa|Opisthokonta|Arthropoda|Crustacea|Maxillopoda|Acartia|bifilosa||	https://www.ebi.ac.uk/ena/browser/view/ERR1202056	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724553	KTH-2013-Baltic-18S:18S_20	2013-07-18T10:37	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	84963	DNA sequence reads	Arkona Basin	3	3	54.259	11.514	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:531dff58bf2b11ece1c2593ebbe17ac6	Acartia bifilosa	Crustacea	Arthropoda	Maxillopoda	Acartia	bifilosa		species	Domain = 'Eukaryota'
3668	Potential duplicate record	KTH-2013-Baltic-18S:18S_20:5731b3f15c73a2cc24cc86344db4f524	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_20:5731b3f15c73a2cc24cc86344db4f524	11	DNA sequence reads	By data provider: Alveolata|Ciliophora|Spirotrichea|Strombidiida|Strombidiidae|Varistrombidium|||; By ASV portal: TSAR|Alveolata|Spirotrichea|Oligotrichida|||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202056	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724553	KTH-2013-Baltic-18S:18S_20	2013-07-18T10:37	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	84963	DNA sequence reads	Arkona Basin	3	3	54.259	11.514	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:5731b3f15c73a2cc24cc86344db4f524	Oligotrichida	Oligotrichida	Spirotrichea					order	Domain = 'Eukaryota'
3534	Potential duplicate record	KTH-2013-Baltic-18S:18S_20:620dbef0e25d509888335a8acbe53648	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_20:620dbef0e25d509888335a8acbe53648	597	DNA sequence reads	By data provider: Alveolata|Ciliophora|Phyllopharyngea|Suctoria|Suctoria_X|Suctoria_XX|||; By ASV portal: TSAR|Alveolata|Phyllopharyngea|Suctoria|Suctoria_X|Suctoria_XX|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202056	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724553	KTH-2013-Baltic-18S:18S_20	2013-07-18T10:37	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	84963	DNA sequence reads	Arkona Basin	3	3	54.259	11.514	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:620dbef0e25d509888335a8acbe53648	Suctoria_XX	Suctoria	Phyllopharyngea	Suctoria_X	Suctoria_XX			genus	Domain = 'Eukaryota'
3511	Potential duplicate record	KTH-2013-Baltic-18S:18S_20:6313220fe12c7063b6fe3c2a82ff8d7f	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_20:6313220fe12c7063b6fe3c2a82ff8d7f	10231	DNA sequence reads	By data provider: Hacrobia|Telonemia|Telonemia_X|Telonemia_XX|Telonemia-Group-2|Telonemia-Group-2_X|||; By ASV portal: TSAR|Telonemia|Telonemia_XX|Telonemia_XXX|Telonemia-Group-2|Telonemia-Group-2_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202056	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724553	KTH-2013-Baltic-18S:18S_20	2013-07-18T10:37	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	84963	DNA sequence reads	Arkona Basin	3	3	54.259	11.514	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:6313220fe12c7063b6fe3c2a82ff8d7f	Telonemia-Group-2_X	Telonemia_XXX	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X			genus	Domain = 'Eukaryota'
3542	Potential duplicate record	KTH-2013-Baltic-18S:18S_20:6be6876858d8d7e081a3da6eaee5b5ab	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_20:6be6876858d8d7e081a3da6eaee5b5ab	41	DNA sequence reads	By data provider: Rhizaria|Cercozoa|Filosa-Thecofilosea|Ebriida|Ebriidae|Ebria|Ebria_tripartita||; By ASV portal: TSAR|Rhizaria|Filosa-Thecofilosea|Ebriacea|Ebriidae|Ebria|tripartita||	https://www.ebi.ac.uk/ena/browser/view/ERR1202056	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724553	KTH-2013-Baltic-18S:18S_20	2013-07-18T10:37	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	84963	DNA sequence reads	Arkona Basin	3	3	54.259	11.514	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy:addSpecies annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:6be6876858d8d7e081a3da6eaee5b5ab	Ebria tripartita	Ebriacea	Filosa-Thecofilosea	Ebriidae	Ebria	tripartita		species	Domain = 'Eukaryota'
3680	Potential duplicate record	KTH-2013-Baltic-18S:18S_20:74cec9b9768838b207a36aac8fe58bc8	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_20:74cec9b9768838b207a36aac8fe58bc8	21	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Acartia|||; By ASV portal: Obazoa|Opisthokonta|Arthropoda|Crustacea|Maxillopoda|Acartia|bifilosa||	https://www.ebi.ac.uk/ena/browser/view/ERR1202056	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724553	KTH-2013-Baltic-18S:18S_20	2013-07-18T10:37	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	84963	DNA sequence reads	Arkona Basin	3	3	54.259	11.514	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:74cec9b9768838b207a36aac8fe58bc8	Acartia bifilosa	Crustacea	Arthropoda	Maxillopoda	Acartia	bifilosa		species	Domain = 'Eukaryota'
3736	Potential duplicate record	KTH-2013-Baltic-18S:18S_20:7d4315625d4c662a34aff0262a6113dd	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_20:7d4315625d4c662a34aff0262a6113dd	107	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Mollusca|Gastropoda|Caenogastropoda|Hydrobia|||; By ASV portal: Obazoa|Opisthokonta|Mollusca|Gastropoda|Caenogastropoda|Hydrobia|ulvae||	https://www.ebi.ac.uk/ena/browser/view/ERR1202056	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724553	KTH-2013-Baltic-18S:18S_20	2013-07-18T10:37	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	84963	DNA sequence reads	Arkona Basin	3	3	54.259	11.514	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:7d4315625d4c662a34aff0262a6113dd	Hydrobia ulvae	Gastropoda	Mollusca	Caenogastropoda	Hydrobia	ulvae		species	Domain = 'Eukaryota'
3696	Potential duplicate record	KTH-2013-Baltic-18S:18S_20:82a29941cc83d26a513df189a2f81f00	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_20:82a29941cc83d26a513df189a2f81f00	37	DNA sequence reads	By data provider: Stramenopiles|Ochrophyta|Chrysophyceae|Chrysophyceae_X|Chrysophyceae_Clade-H|Chrysophyceae_Clade-H_X|Chrysophyceae_Clade-H_X_sp.||; By ASV portal: TSAR|Stramenopiles|Chrysophyceae|Chrysophyceae_Clade-EC2H|Chrysophyceae_Clade-EC2H_X|Chrysophyceae_Clade-EC2H_XX|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202056	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724553	KTH-2013-Baltic-18S:18S_20	2013-07-18T10:37	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	84963	DNA sequence reads	Arkona Basin	3	3	54.259	11.514	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:82a29941cc83d26a513df189a2f81f00	Chrysophyceae_Clade-EC2H_XX	Chrysophyceae_Clade-EC2H	Chrysophyceae	Chrysophyceae_Clade-EC2H_X	Chrysophyceae_Clade-EC2H_XX			genus	Domain = 'Eukaryota'
3707	Potential duplicate record	KTH-2013-Baltic-18S:18S_20:880d5d4f83993c41394316e17b74e9c4	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_20:880d5d4f83993c41394316e17b74e9c4	36	DNA sequence reads	By data provider: Alveolata|Ciliophora|CONThreeP|CONThreeP_X|CONThreeP_XX|Askenasia|||; By ASV portal: TSAR|Alveolata|CONThreeP|CONThreeP_X|CONThreeP_XX|Askenasia|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202056	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724553	KTH-2013-Baltic-18S:18S_20	2013-07-18T10:37	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	84963	DNA sequence reads	Arkona Basin	3	3	54.259	11.514	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:880d5d4f83993c41394316e17b74e9c4	Askenasia	CONThreeP_X	CONThreeP	CONThreeP_XX	Askenasia			genus	Domain = 'Eukaryota'
3662	Potential duplicate record	KTH-2013-Baltic-18S:18S_20:881d1e6b00f2c2581e30a8b0093e192e	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_20:881d1e6b00f2c2581e30a8b0093e192e	17	DNA sequence reads	By data provider: Archaeplastida|Chlorophyta|Trebouxiophyceae|Chlorellales|Chlorellales_X|Picochlorum|||; By ASV portal: Archaeplastida|Chlorophyta|Trebouxiophyceae|Chlorellales|Chlorellales_X|Picochlorum|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202056	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724553	KTH-2013-Baltic-18S:18S_20	2013-07-18T10:37	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	84963	DNA sequence reads	Arkona Basin	3	3	54.259	11.514	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:881d1e6b00f2c2581e30a8b0093e192e	Picochlorum	Chlorellales	Trebouxiophyceae	Chlorellales_X	Picochlorum			genus	Domain = 'Eukaryota'
3535	Potential duplicate record	KTH-2013-Baltic-18S:18S_20:898c9debf6c2dc024b89b0958a43f2fe	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_20:898c9debf6c2dc024b89b0958a43f2fe	15	DNA sequence reads	By data provider: Alveolata|Dinoflagellata|Syndiniales|Dino-Group-I|Dino-Group-I-Clade-4|Dino-Group-I-Clade-4_X|Dino-Group-I-Clade-4_X_sp.||; By ASV portal: TSAR|Alveolata|Syndiniales|Dino-Group-I|Dino-Group-I-Clade-4|Dino-Group-I-Clade-4_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202056	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724553	KTH-2013-Baltic-18S:18S_20	2013-07-18T10:37	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	84963	DNA sequence reads	Arkona Basin	3	3	54.259	11.514	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:898c9debf6c2dc024b89b0958a43f2fe	Dino-Group-I-Clade-4_X	Dino-Group-I	Syndiniales	Dino-Group-I-Clade-4	Dino-Group-I-Clade-4_X			genus	Domain = 'Eukaryota'
3777	Potential duplicate record	KTH-2013-Baltic-18S:18S_20:937c9e480f22dca0310b330938c59176	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_20:937c9e480f22dca0310b330938c59176	9	DNA sequence reads	By data provider: Stramenopiles|Ochrophyta|Chrysophyceae|Chrysophyceae_X|Chrysophyceae_Clade-H|Chrysophyceae_Clade-H_X|Chrysophyceae_Clade-H_X_sp.||; By ASV portal: TSAR|Stramenopiles|Chrysophyceae|Chrysophyceae_Clade-EC2H|Chrysophyceae_Clade-EC2H_X|Chrysophyceae_Clade-EC2H_XX|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202056	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724553	KTH-2013-Baltic-18S:18S_20	2013-07-18T10:37	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	84963	DNA sequence reads	Arkona Basin	3	3	54.259	11.514	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:937c9e480f22dca0310b330938c59176	Chrysophyceae_Clade-EC2H_XX	Chrysophyceae_Clade-EC2H	Chrysophyceae	Chrysophyceae_Clade-EC2H_X	Chrysophyceae_Clade-EC2H_XX			genus	Domain = 'Eukaryota'
